"Molecule ChEMBL ID	SMILES#RO5 Violations	label	pIC50	Molwt	LogP	HBA	HBD"
"CHEMBL313849	O=C(N1CCc2cc(O)ccc2C1c1ccc(Br)cc1)C(F)(F)F	0	1	6.782516055786092	400.19399999999996	4.191100000000001	2	1"
"CHEMBL185012	N#Cc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12	0	1	7.638272163982407	269.231	3.5217799999999997	4	2"
"CHEMBL93391	CN(C)C(=O)/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1	0	1	8.096910013008056	398.50600000000003	4.645700000000004	3	1"
"CHEMBL435696	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCC(F)(F)CC3)cc2)cc1	1	1	7.795880017344076	499.57900000000035	6.174800000000006	6	2"
"CHEMBL433581	C[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1	1	1	8.886056647693161	459.5860000000002	5.8394000000000075	5	2"
"CHEMBL180973	O=C(c1ccc(N2CCN(C(=O)c3ccccc3Cl)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	2	1	8.76447155309245	569.0820000000003	6.826300000000006	6	2"
"CHEMBL362718	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCSCC3)cc2)cc1	1	1	8.823908740944319	481.63900000000035	5.492500000000006	7	2"
"CHEMBL183092	CC[C@@H](CN1CCCC1)Oc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	1	1	9.096910013008056	477.62600000000015	6.318100000000008	6	2"
"CHEMBL183033	COc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12	0	1	6.004364805402449	274.247	3.6587000000000005	4	2"
"CHEMBL183489	C[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1	1	1	9.154901959985743	463.59900000000016	5.928000000000007	6	2"
"CHEMBL101382	Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(OCCN2CCCCC2)cc1	1	1	7.783042792638903	428.57600000000036	5.409000000000005	4	1"
"CHEMBL4476831	Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1	None	1	9.096910013008056	1005.2139999999998	7.76082000000001	11	4"
"CHEMBL4581069	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1	2	1	9.30102999566398	961.161	7.573320000000009	10	4"
"CHEMBL4750790	CN1c2ccccc2C2(C)CCCC3Cc4cc(Br)cc(Br)c4OC312	1	1	7.698970004336019	463.213	6.050600000000005	2	0"
"CHEMBL226329	Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	1	1	7.714442690992227	460.5990000000004	6.513100000000005	6	2"
"CHEMBL389907	CS(=O)(=O)c1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1	2	1	7.568636235841013	523.6760000000005	6.334400000000006	7	1"
"CHEMBL4452393	CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	7.886056647693162	461.5330000000002	5.442300000000006	5	2"
"CHEMBL4454014	CC1=C(c2ccc(F)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.397940008672037	463.5240000000002	5.875800000000006	4	1"
"CHEMBL4435067	CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21	1	1	10.0	475.56000000000023	5.832400000000006	5	2"
"CHEMBL313941	Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1	1	1	8.568636235841014	477.62600000000043	5.799600000000006	6	2"
"CHEMBL121978	CN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	0	1	9.0	434.56100000000015	4.816700000000004	6	2"
"CHEMBL4563316	CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC(CF)CC3)cc2)Oc2ccc(O)cc21	1	1	10.0	489.5870000000003	6.222500000000006	5	2"
"CHEMBL332625	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCNCC3)cc2)cc1	0	1	8.356547323513812	420.5340000000002	4.474500000000004	6	3"
"CHEMBL184421	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@H]4C[C@H]43)cc2)cc1	1	1	9.221848749616356	461.5830000000003	5.537900000000006	6	2"
"CHEMBL30950	Cc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2	1	1	7.853871964321763	473.5690000000004	5.371120000000006	6	2"
"CHEMBL369724	C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CC[C@@H](C)C3)cc2)[C@H]1c1ccc(O)cc1	1	1	8.619788758288394	459.5860000000002	5.839400000000006	5	2"
"CHEMBL193518	O=c1oc2cc(O)ccc2c(Cc2ccccc2)c1-c1ccc(Cl)cc1	1	1	6.920818753952375	362.812	5.409800000000002	3	1"
"CHEMBL192621	Oc1cc(F)c(-c2ccc3cc(O)ccc3c2)c(F)c1	0	1	7.987162775294827	272.25	4.196200000000002	2	2"
"CHEMBL195289	Oc1ccc2cc(-c3cc(F)c(O)cc3F)ccc2c1	0	1	7.568636235841013	272.25	4.196200000000002	2	2"
"CHEMBL93230	O=S(=O)(c1cccc2ccccc12)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1	2	1	8.2518119729938	528.6740000000004	5.356400000000006	5	1"
"CHEMBL31128	CC(C)[C@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1	0	1	6.962573502059376	409.5260000000003	4.845500000000004	5	1"
"CHEMBL4208593	COc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(/C=C/c4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)c1	2	1	7.3187587626244115	584.6460000000003	5.841700000000007	8	3"
"CHEMBL4217406	Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1	2	1	8.0	568.6470000000003	6.141520000000008	7	3"
"CHEMBL316132	Oc1ccc2c(c1)S[C@H](C1CCCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2	1	1	8.1249387366083	467.67500000000035	6.821700000000007	5	1"
"CHEMBL121879	CN1CCCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1	1	8.443697499232712	448.5880000000002	5.206800000000006	6	2"
"CHEMBL373743	Oc1ccc(-c2nn(C3CCCC3)c3c(F)cccc23)cc1	0	1	7.744727494896693	296.34499999999997	4.663100000000004	3	1"
"CHEMBL214693	CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2	0	1	6.85078088734462	360.2550000000001	4.159500000000003	3	1"
"CHEMBL210143	CCCCC1=C2c3ccc(O)cc3CC2(CCCC)CCC1=O	1	1	6.563837352959244	312.45300000000003	5.431600000000004	2	1"
"CHEMBL209851	CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2	0	1	6.85078088734462	335.2410000000001	4.593800000000004	2	1"
"CHEMBL364329	CCc1cc(O)cc2nc(-c3ccc(O)cc3)oc12	0	1	6.270025714300445	255.273	3.468400000000001	4	2"
"CHEMBL365016	C/C=C\c1cc(O)cc2nc(-c3ccc(O)cc3)oc12	0	1	6.110698297493689	267.284	3.9391000000000007	4	2"
"CHEMBL433769	Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3C[C@H]4CCC[C@H]4C3)cc2)cc1	1	1	9.522878745280336	489.6370000000004	6.175600000000006	6	2"
"CHEMBL4553545	O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Cl)cc1	0	1	7.352323686759129	306.774	3.6221000000000014	2	2"
"CHEMBL4468912	O=C(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1	0	1	8.326979092871102	315.16999999999996	4.182700000000001	1	2"
"CHEMBL4444460	COc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1	0	1	8.123205023799299	302.3550000000001	2.9773000000000005	3	2"
"CHEMBL1572403	COc1ccc(OCCC(=O)OCC(=O)NCc2ccco2)cc1	0	0	4.477343235920944	333.34	1.9166999999999996	6	1"
"CHEMBL1386105	COC(=O)c1ccc(CSc2nc(O)c3cnn(-c4ccc(C)c(C)c4)c3n2)o1	0	0	4.414662808179234	410.45500000000015	3.809840000000002	9	1"
"CHEMBL1606765	CC1CC(C(F)(F)C(F)(F)F)n2nc(C(=O)O)cc2N1	0	0	4.700629352319329	299.199	2.5241	4	2"
"CHEMBL1505283	O=S(=O)(NCCc1csc(-c2cccnc2)n1)c1ccc(Cl)s1	0	0	4.71622854027023	385.9230000000001	3.4410000000000016	6	1"
"CHEMBL1495194	COc1ccc(CNC(=O)c2cc(-c3cccs3)on2)cc1	0	0	4.5570560818478105	314.36600000000004	3.3417000000000012	5	1"
"CHEMBL1532234	O=C(CSc1n[nH]c(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1)Nc1nccs1	0	0	4.3262141730301895	464.59800000000024	2.8336000000000015	8	2"
"CHEMBL1580991	CCN1CCc2nc(NC(=O)Cc3ccc4c(c3)OCCO4)sc2C1	0	0	4.540944824610762	359.4510000000002	2.4735000000000005	6	1"
"CHEMBL1489063	COCCCNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1	0	0	4.376696943137434	427.4820000000002	2.6023899999999998	7	2"
"CHEMBL520107	Cc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1	1	1	7.096910013008057	469.58500000000043	5.790620000000006	6	2"
"CHEMBL1381495	CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c2ccccc21	0	0	4.900007386540177	469.8830000000002	4.403000000000003	6	1"
"CHEMBL1596554	CCn1c2ccccc2c2cc(NC(=O)CSc3nnc(-c4ccc(OC)cc4)n3N)ccc21	0	0	4.912566440904338	472.5740000000002	4.526100000000002	8	2"
"CHEMBL1528123	Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCc3ccc4c(c3)OCO4)o2)cc1	0	0	4.426029653584324	413.4510000000002	3.220620000000002	6	1"
"CHEMBL3623002	CC(C)CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(F)cc(/C=C/C(=O)O)cc1F	1	1	9.379968104873704	424.4910000000001	5.535900000000004	2	2"
"CHEMBL3589354	COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1	2	0	3.9370421659154906	621.7080000000004	5.6238000000000055	8	3"
"CHEMBL3589367	O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1	2	1	6.886056647693162	641.7420000000003	6.768400000000008	7	3"
"CHEMBL196283	CN(C)CCOc1ccc(Cn2c3ccccc3c3sc4cc(O)ccc4c32)cc1	1	1	7.289036881004725	416.5460000000001	5.703500000000006	5	1"
"CHEMBL371072	CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c3sc4cc(O)ccc4c32)cc1	1	1	7.744727494896693	432.54500000000013	5.409100000000006	6	2"
"CHEMBL203724	Oc1ccc(-n2cnc3cc(O)cc(O)c3c2=S)nc1	0	0	4.559578986609434	287.3	2.2667900000000003	7	3"
"CHEMBL3597504	CC[C@H](C)[C@@H]1NC(=O)[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C/C=C/C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O)NC(=O)[C@H](CC(C)C)NC1=O	None	1	6.4089353929735005	1090.3869999999993	-2.6060600000000154	13	17"
"CHEMBL4799234	C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF	1	1	9.899974269892137	508.5390000000003	4.493500000000004	5	2"
"CHEMBL178334	CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1	1	1	9.55284196865778	472.6100000000002	5.740900000000007	6	2"
"CHEMBL178559	CC[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1	1	1	7.853871964321763	473.6130000000003	6.373600000000007	5	2"
"CHEMBL361005	C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CC[C@@H](C)C3)cc2)[C@H]1c1ccc(O)cc1	1	1	9.096910013008056	477.57600000000025	5.978500000000007	5	2"
"CHEMBL362020	O=C(c1ccc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12	2	1	8.667561540084392	579.6340000000004	6.0811000000000055	8	2"
"CHEMBL226269	Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)cc3)sc2c1	1	1	7.764471553092451	463.5740000000001	7.070000000000005	5	1"
"CHEMBL232023	Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)c(F)c1	0	1	6.525783735923746	284.29	3.5917200000000014	4	2"
"CHEMBL395308	O/N=C/c1ccc(-c2ccc(O)cc2)c2ccccc12	0	1	7.022276394711152	263.29600000000005	4.020500000000002	3	2"
"CHEMBL267385	Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccc(OCCN4CCCCC4)cc2C3)cc1	1	1	9.0	453.5820000000004	5.553300000000006	4	2"
"CHEMBL3775766	CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C	1	1	8.795880017344075	415.4800000000002	5.150300000000005	3	2"
"CHEMBL207324	Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21	1	1	9.214670164989233	471.5530000000003	5.399400000000006	6	2"
"CHEMBL329630	O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F	0	1	6.628932137728263	321.298	3.428600000000002	2	1"
"CHEMBL4214332	CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1	1	0	4.734946211495985	451.56600000000014	6.453700000000007	4	0"
"CHEMBL313825	CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1	1	1	8.154901959985743	413.58300000000037	5.507300000000005	5	1"
"CHEMBL85090	Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2	1	1	8.585026652029184	453.6480000000003	6.431600000000007	5	1"
"CHEMBL1627353	C[C@]12CC[C@@H]3c4ccc(O)cc4C(O)[C@@H](Sc4ccc(Br)cc4)[C@H]3[C@@H]1CC[C@@H]2O	1	1	6.401209493236885	475.44800000000015	5.633400000000006	4	3"
"CHEMBL4218543	O=S(=O)(Oc1cccc2ccccc12)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1	2	1	7.309803919971486	604.6800000000003	6.986300000000008	7	3"
"CHEMBL214291	CC1=C2c3ccc4[nH]nnc4c3CC2(Cc2ccc(F)cc2)CCC1=O	0	1	6.468521082957745	347.3930000000001	4.018600000000003	3	1"
"CHEMBL203860	O=S(=O)(c1ccc(O)cc1)N(Cc1ccccc1)c1ccccc1	0	1	6.301029995663981	339.41600000000005	3.7877000000000027	3	1"
"CHEMBL203810	CCCCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1	0	1	6.49894073778225	305.399	3.3876000000000026	3	1"
"CHEMBL385693	CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O	0	1	6.100726812682396	240.3019999999999	3.091000000000001	2	1"
"CHEMBL4436707	Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@H](CF)C2)cc1	2	1	8.51999305704285	537.6280000000005	7.056340000000007	6	1"
"CHEMBL398841	C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C	0	1	6.823908740944319	326.48000000000013	3.840500000000003	2	2"
"CHEMBL385949	CCC1=C2c3ccc4[nH]nnc4c3C[C@]2(CC)CCC1=O	0	1	6.189095719331299	281.3589999999999	3.4369000000000014	3	1"
"CHEMBL381298	CC1=C2c3ccc(O)cc3CC2(CC(C)C)CCC1=O	0	1	6.709965388637482	270.3719999999999	4.117200000000003	2	1"
"CHEMBL219467	CN(C)CCOc1ccc(-c2c(-c3ccc(O)cc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1	2	1	6.0	510.43800000000005	5.746900000000005	6	1"
"CHEMBL4438260	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.522878745280336	463.5240000000002	5.875800000000006	4	1"
"CHEMBL4451300	COc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2	1	1	7.823908740944319	477.55100000000033	6.178800000000008	4	0"
"CHEMBL4460089	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3cn[nH]c3cc21	1	1	8.244125144327509	487.55000000000024	6.046500000000006	4	1"
"CHEMBL4441471	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(Cl)c21	1	1	10.522878745280336	497.9690000000002	6.5292000000000066	4	1"
"CHEMBL4586333	CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(Cl)c(O)cc21	1	1	9.0	497.9690000000002	6.529200000000006	4	1"
"CHEMBL380720	Cc1cc(C)c2c(c1)c(=O)oc1cc(O)ccc12	0	1	6.232844133917818	240.25799999999998	3.2686400000000013	3	1"
"CHEMBL383533	CN(C)CCOc1ccc(/C(=C(/CCCCO)c2ccccc2)c2ccc(O)cc2)cc1	1	1	7.102372908709557	431.576	5.454300000000007	4	2"
"CHEMBL369935	CSCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1	1	8.0	447.6440000000003	6.434900000000007	4	1"
"CHEMBL203472	CN(C)CCOc1ccc(/C(=C(/CCN=[N+]=[N-])c2ccccc2)c2ccc(O)cc2)cc1	1	1	9.0	428.53600000000006	5.992100000000006	4	1"
"CHEMBL204697	CN(C)CCOc1ccc(/C(=C(/CCCC#N)c2ccccc2)c2ccc(O)cc2)cc1	1	1	7.602059991327962	426.56	5.985580000000007	4	1"
"CHEMBL1402	CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccc(O)cc2)cc1	1	1	8.397940008672037	421.968	5.920600000000006	3	1"
"CHEMBL4293821	Cc1cc(O)ccc1-c1ccc(-c2ccc(OCCN3CCCCC3)cc2C)[se]1	None	1	7.387216143280264	454.4720000000002	5.264740000000006	3	1"
"CHEMBL4288951	Cc1cc(O)ccc1-c1c[se]cc1-c1ccc(OCCN2CCCCC2)cc1C	None	1	6.6252516539898965	454.4720000000004	5.264740000000005	3	1"
"CHEMBL4282219	Oc1ccc(-c2c[se]cc2-c2ccc(OCCN3CCCCC3)c(F)c2)cc1F	None	1	7.161150909262744	462.39800000000037	4.9261000000000035	3	1"
"CHEMBL381566	C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C	0	1	6.832682665251824	326.48000000000013	3.840500000000003	2	2"
"CHEMBL206584	Cc1cc(O)c(C)c2c1-c1ccc(O)c(C)c1OC2C	0	1	6.6252516539898965	270.328	4.143460000000002	3	2"
"CHEMBL198410	Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(Cl)c2c1	0	1	6.609064892896622	289.69300000000004	4.105500000000001	3	2"
"CHEMBL198088	Oc1ccc2nc(-c3cc(F)c(O)c(F)c3)cc(Br)c2c1	0	1	6.1062382379420574	352.134	4.353700000000001	3	2"
"CHEMBL381697	COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C	0	1	6.647817481888637	363.20700000000005	4.348160000000002	4	1"
"CHEMBL215409	CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O	0	1	7.236572006437062	334.2970000000001	3.8344000000000023	3	1"
"CHEMBL425231	O=c1c2ccc(O)cc2nc(-c2ccc(O)cc2)n1-c1ccc(O)cc1	0	0	4.3145001009059385	346.34200000000004	3.1695	6	3"
"CHEMBL202673	CCCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21	0	1	6.2034256667895695	284.35499999999996	4.6152400000000044	3	2"
"CHEMBL121720	CCN1CCN(c2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)CC1	1	1	9.0	448.5880000000002	5.206800000000006	6	2"
"CHEMBL4456119	COc1cc(N2CCN(CCC3(O)CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2	2	1	9.522878745280336	770.9269999999997	5.508300000000004	9	3"
"CHEMBL4210411	O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1CC[C@H](C(F)(F)F)CC1	2	1	8.698970004336019	581.7190000000003	8.294100000000006	3	2"
"CHEMBL2403354	Cc1cc(Cc2ccc(O)c(C)c2)ccc1O	0	1	6.102372908709557	228.291	3.305440000000002	2	2"
"CHEMBL4594150	CC1=C(c2cn[nH]c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	0	1	10.096910013008056	435.49900000000014	4.459800000000004	5	2"
"CHEMBL4552853	CC1=C(c2cccnc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21	1	1	9.30102999566398	446.52200000000016	5.131700000000005	5	1"
"CHEMBL4544038	CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(N3CCOCC3)cc21	2	1	7.0	514.6410000000003	5.867700000000006	5	0"
"CHEMBL4462367	CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc3[nH]ncc3c2C[C@H]1C	0	1	8.899974269892137	425.47900000000016	4.930900000000004	3	2"
"CHEMBL4536329	COc1cc(/C=C/C(=O)O)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F	0	1	8.599980364934842	451.5420000000002	4.927500000000004	4	2"
"CHEMBL4517931	COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F	0	1	9.0	441.47800000000024	4.660500000000003	4	2"
"CHEMBL4167567	Brc1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1	0	1	7.094960071923787	312.17	4.473700000000003	1	2"
"CHEMBL1732228	O=C(N/N=C/c1cccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1)c1cncc(Br)c1	0	0	4.555141430490762	486.2380000000001	4.216700000000002	8	1"
"CHEMBL1423880	Cc1cccc(N2CCN(c3nc4ccccc4n4cnnc34)CC2)c1C	0	0	4.411321311819188	358.4490000000002	3.2209400000000015	6	0"
"CHEMBL4286596	Cc1cc(O)ccc1-c1c[se]cc1-c1ccc(OCCN2CCCC2)cc1C	None	1	6.747146969020108	440.44500000000033	4.874640000000005	3	1"
"CHEMBL91740	CCCc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1	2	1	7.531652669587842	520.6950000000004	5.155700000000006	5	1"
"CHEMBL4104400	CC1(c2ccc(/C=C/c3nnc(CO)o3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1	0	1	7.366531544420414	457.50500000000017	4.9032000000000036	6	2"
"CHEMBL4073264	Cn1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)n1	0	1	6.946921556516581	441.51000000000016	4.551400000000004	6	1"
"CHEMBL4100053	CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1cccc(F)c1	0	1	6.296708621881338	403.45300000000015	4.955300000000003	3	2"
"CHEMBL1087041	Oc1ccc2c(c1)O[C@@H](c1cccc(OCCN3CCCCC3)c1)C1=C2CCOc2cc(O)ccc21	1	1	6.721246399047171	485.5800000000004	5.7895000000000065	6	2"
"CHEMBL434577	Oc1ccc(-c2nn(-c3cccc(Cl)c3)c3cc(O)ccc23)c(O)c1	0	1	7.301029995663981	352.7770000000001	4.462700000000003	5	3"
"CHEMBL221515	Oc1ccc(-c2nn(-c3cccc(F)c3)c3cc(O)ccc23)c(O)c1	0	1	7.4089353929735005	336.32200000000006	3.9484000000000012	5	3"
"CHEMBL57150	OC[C@@]12CC=C[C@@H](C1)[C@H](c1ccc(O)cc1)CC2	0	1	6.259637310505756	244.33399999999997	3.214500000000002	2	2"
"CHEMBL4779715	C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(O[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F	0	1	9.4000078224159	491.5330000000003	4.668900000000004	5	1"
"CHEMBL329892	Oc1ccc([C@H]2Sc3c(ccc(O)c3F)O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1	1	1	9.0	481.5890000000004	6.068700000000006	6	2"
"CHEMBL93266	O=C(N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1)C(F)(F)F	0	1	6.911155437272996	337.297	3.1342000000000008	3	2"
"CHEMBL219387	CCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O	1	1	6.360513510731415	398.49900000000014	5.803000000000007	5	3"
"CHEMBL4168602	c1ccc(Cn2c(-c3nc4ccccc4[nH]3)cc3ccccc32)cc1	1	1	6.586432028726711	323.39900000000006	5.232900000000003	2	1"
"CHEMBL412907	Oc1ccc2c(c1)CCN(c1ccccc1)C2C1CCCCC1	1	1	7.525783735923746	307.4370000000002	5.076300000000004	2	1"
"CHEMBL231811	O/N=C/c1ccc(-c2ccc(O)cc2)c2sccc12	0	1	7.431798275933005	269.32500000000005	4.082000000000002	4	2"
"CHEMBL394357	O/N=C/c1ccc(-c2ccc(O)cc2)c2ccsc12	0	1	7.698970004336019	269.32500000000005	4.082000000000001	4	2"
